Numero di conferimento;Data del prelievo;Data di conferimento/accettazione;Data di registrazione;Data Carico Analisi;Data Inizio Analisi;Data Fine Analisi;Data ultimo Rdp emesso;Nr. di campioni accettati;Totale esami eseguiti;Anno di accettazione;Trimestre di registrazione;Mese di registrazione;Anno di registrazione;Trimestre di accettazione;Mese di accettazione;Anno di prelievo;Trimestre di prelievo;Mese di prelievo
65051;12/03/2012 00.00.00;13/03/2012 00.00.00;14/03/2012 00.00.00;;15/03/2012 00.00.00;15/03/2012 00.00.00;19/03/2012 00.00.00;10;10;2012;1;3;2012;1;3;2012;1;3
65214;12/03/2012 00.00.00;13/03/2012 00.00.00;14/03/2012 00.00.00;;15/03/2012 00.00.00;15/03/2012 00.00.00;19/03/2012 00.00.00;1;1;2012;1;3;2012;1;3;2012;1;3
65217;12/03/2012 00.00.00;13/03/2012 00.00.00;14/03/2012 00.00.00;;15/03/2012 00.00.00;15/03/2012 00.00.00;19/03/2012 00.00.00;1;1;2012;1;3;2012;1;3;2012;1;3
65221;12/03/2012 00.00.00;13/03/2012 00.00.00;14/03/2012 00.00.00;;15/03/2012 00.00.00;15/03/2012 00.00.00;19/03/2012 00.00.00;1;1;2012;1;3;2012;1;3;2012;1;3
65226;12/03/2012 00.00.00;13/03/2012 00.00.00;14/03/2012 00.00.00;;15/03/2012 00.00.00;15/03/2012 00.00.00;19/03/2012 00.00.00;1;1;2012;1;3;2012;1;3;2012;1;3
65238;12/03/2012 00.00.00;13/03/2012 00.00.00;14/03/2012 00.00.00;;15/03/2012 00.00.00;15/03/2012 00.00.00;19/03/2012 00.00.00;3;3;2012;1;3;2012;1;3;2012;1;3
65241;12/03/2012 00.00.00;13/03/2012 00.00.00;14/03/2012 00.00.00;;15/03/2012 00.00.00;15/03/2012 00.00.00;19/03/2012 00.00.00;1;1;2012;1;3;2012;1;3;2012;1;3
65245;12/03/2012 00.00.00;13/03/2012 00.00.00;14/03/2012 00.00.00;;15/03/2012 00.00.00;15/03/2012 00.00.00;19/03/2012 00.00.00;1;1;2012;1;3;2012;1;3;2012;1;3
65258;09/03/2012 00.00.00;13/03/2012 00.00.00;14/03/2012 00.00.00;;15/03/2012 00.00.00;15/03/2012 00.00.00;19/03/2012 00.00.00;1;1;2012;1;3;2012;1;3;2012;1;3
65263;09/03/2012 00.00.00;13/03/2012 00.00.00;14/03/2012 00.00.00;;15/03/2012 00.00.00;15/03/2012 00.00.00;19/03/2012 00.00.00;1;1;2012;1;3;2012;1;3;2012;1;3
68096;13/03/2012 00.00.00;14/03/2012 00.00.00;16/03/2012 00.00.00;;20/03/2012 00.00.00;20/03/2012 00.00.00;20/03/2012 00.00.00;3;3;2012;1;3;2012;1;3;2012;1;3
68101;13/03/2012 00.00.00;14/03/2012 00.00.00;16/03/2012 00.00.00;;20/03/2012 00.00.00;20/03/2012 00.00.00;20/03/2012 00.00.00;1;1;2012;1;3;2012;1;3;2012;1;3
68112;13/03/2012 00.00.00;14/03/2012 00.00.00;16/03/2012 00.00.00;;20/03/2012 00.00.00;20/03/2012 00.00.00;20/03/2012 00.00.00;1;1;2012;1;3;2012;1;3;2012;1;3
68122;14/03/2012 00.00.00;14/03/2012 00.00.00;16/03/2012 00.00.00;;20/03/2012 00.00.00;20/03/2012 00.00.00;20/03/2012 00.00.00;1;1;2012;1;3;2012;1;3;2012;1;3
13110;14/01/2011 00.00.00;18/01/2011 00.00.00;19/01/2011 00.00.00;;20/01/2011 00.00.00;20/01/2011 00.00.00;22/01/2011 00.00.00;6;6;2011;1;1;2011;1;1;2011;1;1
13122;17/01/2011 00.00.00;18/01/2011 00.00.00;19/01/2011 00.00.00;;20/01/2011 00.00.00;20/01/2011 00.00.00;22/01/2011 00.00.00;1;1;2011;1;1;2011;1;1;2011;1;1
13134;17/01/2011 00.00.00;18/01/2011 00.00.00;19/01/2011 00.00.00;;20/01/2011 00.00.00;20/01/2011 00.00.00;22/01/2011 00.00.00;1;1;2011;1;1;2011;1;1;2011;1;1
13140;14/01/2011 00.00.00;18/01/2011 00.00.00;19/01/2011 00.00.00;;20/01/2011 00.00.00;20/01/2011 00.00.00;22/01/2011 00.00.00;20;20;2011;1;1;2011;1;1;2011;1;1
13148;18/01/2011 00.00.00;18/01/2011 00.00.00;19/01/2011 00.00.00;;20/01/2011 00.00.00;20/01/2011 00.00.00;22/01/2011 00.00.00;1;1;2011;1;1;2011;1;1;2011;1;1
13158;18/01/2011 00.00.00;18/01/2011 00.00.00;19/01/2011 00.00.00;;20/01/2011 00.00.00;20/01/2011 00.00.00;22/01/2011 00.00.00;1;1;2011;1;1;2011;1;1;2011;1;1
13165;18/01/2011 00.00.00;18/01/2011 00.00.00;19/01/2011 00.00.00;;20/01/2011 00.00.00;20/01/2011 00.00.00;22/01/2011 00.00.00;1;1;2011;1;1;2011;1;1;2011;1;1
68897;07/03/2012 00.00.00;16/03/2012 00.00.00;16/03/2012 00.00.00;;20/03/2012 00.00.00;20/03/2012 00.00.00;22/03/2012 00.00.00;3;3;2012;1;3;2012;1;3;2012;1;3
69090;14/03/2012 00.00.00;16/03/2012 00.00.00;16/03/2012 00.00.00;;20/03/2012 00.00.00;20/03/2012 00.00.00;22/03/2012 00.00.00;1;1;2012;1;3;2012;1;3;2012;1;3
69095;14/03/2012 00.00.00;16/03/2012 00.00.00;16/03/2012 00.00.00;;20/03/2012 00.00.00;20/03/2012 00.00.00;22/03/2012 00.00.00;3;3;2012;1;3;2012;1;3;2012;1;3
69099;14/03/2012 00.00.00;16/03/2012 00.00.00;16/03/2012 00.00.00;;20/03/2012 00.00.00;20/03/2012 00.00.00;22/03/2012 00.00.00;1;1;2012;1;3;2012;1;3;2012;1;3
13173;17/01/2011 00.00.00;18/01/2011 00.00.00;19/01/2011 00.00.00;;20/01/2011 00.00.00;20/01/2011 00.00.00;22/01/2011 00.00.00;2;2;2011;1;1;2011;1;1;2011;1;1
13182;17/01/2011 00.00.00;18/01/2011 00.00.00;19/01/2011 00.00.00;;20/01/2011 00.00.00;20/01/2011 00.00.00;22/01/2011 00.00.00;3;3;2011;1;1;2011;1;1;2011;1;1
13190;14/01/2011 00.00.00;18/01/2011 00.00.00;19/01/2011 00.00.00;;20/01/2011 00.00.00;20/01/2011 00.00.00;22/01/2011 00.00.00;5;5;2011;1;1;2011;1;1;2011;1;1
13204;17/01/2011 00.00.00;18/01/2011 00.00.00;19/01/2011 00.00.00;;20/01/2011 00.00.00;20/01/2011 00.00.00;22/01/2011 00.00.00;2;2;2011;1;1;2011;1;1;2011;1;1
14384;18/01/2011 00.00.00;19/01/2011 00.00.00;20/01/2011 00.00.00;;25/01/2011 00.00.00;25/01/2011 00.00.00;25/01/2011 00.00.00;2;2;2011;1;1;2011;1;1;2011;1;1
14391;18/01/2011 00.00.00;19/01/2011 00.00.00;20/01/2011 00.00.00;;25/01/2011 00.00.00;25/01/2011 00.00.00;27/01/2011 00.00.00;7;7;2011;1;1;2011;1;1;2011;1;1
14399;18/01/2011 00.00.00;19/01/2011 00.00.00;20/01/2011 00.00.00;;25/01/2011 00.00.00;25/01/2011 00.00.00;25/01/2011 00.00.00;1;1;2011;1;1;2011;1;1;2011;1;1
17063;19/01/2011 00.00.00;21/01/2011 00.00.00;24/01/2011 00.00.00;;25/01/2011 00.00.00;25/01/2011 00.00.00;27/01/2011 00.00.00;1;1;2011;1;1;2011;1;1;2011;1;1
17067;19/01/2011 00.00.00;21/01/2011 00.00.00;24/01/2011 00.00.00;;25/01/2011 00.00.00;25/01/2011 00.00.00;27/01/2011 00.00.00;1;1;2011;1;1;2011;1;1;2011;1;1
17076;20/01/2011 00.00.00;21/01/2011 00.00.00;24/01/2011 00.00.00;;25/01/2011 00.00.00;25/01/2011 00.00.00;27/01/2011 00.00.00;25;25;2011;1;1;2011;1;1;2011;1;1
17087;20/01/2011 00.00.00;21/01/2011 00.00.00;24/01/2011 00.00.00;;25/01/2011 00.00.00;25/01/2011 00.00.00;27/01/2011 00.00.00;2;2;2011;1;1;2011;1;1;2011;1;1
17089;19/01/2011 00.00.00;21/01/2011 00.00.00;24/01/2011 00.00.00;;25/01/2011 00.00.00;25/01/2011 00.00.00;27/01/2011 00.00.00;1;1;2011;1;1;2011;1;1;2011;1;1
17100;21/01/2011 00.00.00;21/01/2011 00.00.00;24/01/2011 00.00.00;;25/01/2011 00.00.00;25/01/2011 00.00.00;27/01/2011 00.00.00;1;1;2011;1;1;2011;1;1;2011;1;1
17118;20/01/2011 00.00.00;21/01/2011 00.00.00;24/01/2011 00.00.00;;25/01/2011 00.00.00;25/01/2011 00.00.00;27/01/2011 00.00.00;1;1;2011;1;1;2011;1;1;2011;1;1
72933;19/03/2012 00.00.00;20/03/2012 00.00.00;21/03/2012 00.00.00;;22/03/2012 00.00.00;22/03/2012 00.00.00;26/03/2012 00.00.00;7;7;2012;1;3;2012;1;3;2012;1;3
73153;21/03/2012 00.00.00;21/03/2012 00.00.00;21/03/2012 00.00.00;;22/03/2012 00.00.00;22/03/2012 00.00.00;26/03/2012 00.00.00;1;1;2012;1;3;2012;1;3;2012;1;3
73159;21/03/2012 00.00.00;21/03/2012 00.00.00;21/03/2012 00.00.00;;22/03/2012 00.00.00;22/03/2012 00.00.00;26/03/2012 00.00.00;2;2;2012;1;3;2012;1;3;2012;1;3
73166;21/03/2012 00.00.00;21/03/2012 00.00.00;21/03/2012 00.00.00;;22/03/2012 00.00.00;22/03/2012 00.00.00;26/03/2012 00.00.00;1;1;2012;1;3;2012;1;3;2012;1;3
73173;16/03/2012 00.00.00;21/03/2012 00.00.00;21/03/2012 00.00.00;;22/03/2012 00.00.00;22/03/2012 00.00.00;26/03/2012 00.00.00;1;1;2012;1;3;2012;1;3;2012;1;3
73184;16/03/2012 00.00.00;21/03/2012 00.00.00;21/03/2012 00.00.00;;22/03/2012 00.00.00;22/03/2012 00.00.00;26/03/2012 00.00.00;1;1;2012;1;3;2012;1;3;2012;1;3
73201;16/03/2012 00.00.00;21/03/2012 00.00.00;21/03/2012 00.00.00;;22/03/2012 00.00.00;22/03/2012 00.00.00;26/03/2012 00.00.00;2;2;2012;1;3;2012;1;3;2012;1;3
73211;21/03/2012 00.00.00;21/03/2012 00.00.00;21/03/2012 00.00.00;;22/03/2012 00.00.00;22/03/2012 00.00.00;26/03/2012 00.00.00;3;3;2012;1;3;2012;1;3;2012;1;3
73235;19/03/2012 00.00.00;21/03/2012 00.00.00;21/03/2012 00.00.00;;22/03/2012 00.00.00;22/03/2012 00.00.00;28/03/2012 00.00.00;9;9;2012;1;3;2012;1;3;2012;1;3
73242;20/03/2012 00.00.00;21/03/2012 00.00.00;21/03/2012 00.00.00;;22/03/2012 00.00.00;22/03/2012 00.00.00;26/03/2012 00.00.00;1;1;2012;1;3;2012;1;3;2012;1;3
75451;20/03/2012 00.00.00;21/03/2012 00.00.00;22/03/2012 00.00.00;;28/03/2012 00.00.00;28/03/2012 00.00.00;28/03/2012 00.00.00;6;6;2012;1;3;2012;1;3;2012;1;3
18036;24/01/2011 00.00.00;24/01/2011 00.00.00;24/01/2011 00.00.00;;27/01/2011 00.00.00;27/01/2011 00.00.00;31/01/2011 00.00.00;2;2;2011;1;1;2011;1;1;2011;1;1
75458;20/03/2012 00.00.00;21/03/2012 00.00.00;22/03/2012 00.00.00;;28/03/2012 00.00.00;28/03/2012 00.00.00;28/03/2012 00.00.00;4;4;2012;1;3;2012;1;3;2012;1;3
75459;20/03/2012 00.00.00;21/03/2012 00.00.00;22/03/2012 00.00.00;;28/03/2012 00.00.00;28/03/2012 00.00.00;28/03/2012 00.00.00;2;2;2012;1;3;2012;1;3;2012;1;3
75464;21/03/2012 00.00.00;21/03/2012 00.00.00;22/03/2012 00.00.00;;28/03/2012 00.00.00;28/03/2012 00.00.00;28/03/2012 00.00.00;10;10;2012;1;3;2012;1;3;2012;1;3
75467;21/03/2012 00.00.00;21/03/2012 00.00.00;22/03/2012 00.00.00;;28/03/2012 00.00.00;28/03/2012 00.00.00;28/03/2012 00.00.00;2;2;2012;1;3;2012;1;3;2012;1;3
19366;21/01/2011 00.00.00;25/01/2011 00.00.00;25/01/2011 00.00.00;;27/01/2011 00.00.00;27/01/2011 00.00.00;31/01/2011 00.00.00;68;68;2011;1;1;2011;1;1;2011;1;1
19375;24/01/2011 00.00.00;25/01/2011 00.00.00;25/01/2011 00.00.00;;27/01/2011 00.00.00;27/01/2011 00.00.00;31/01/2011 00.00.00;10;10;2011;1;1;2011;1;1;2011;1;1
19388;21/01/2011 00.00.00;25/01/2011 00.00.00;25/01/2011 00.00.00;;27/01/2011 00.00.00;27/01/2011 00.00.00;31/01/2011 00.00.00;2;2;2011;1;1;2011;1;1;2011;1;1
19394;25/01/2011 00.00.00;25/01/2011 00.00.00;25/01/2011 00.00.00;;27/01/2011 00.00.00;27/01/2011 00.00.00;31/01/2011 00.00.00;5;5;2011;1;1;2011;1;1;2011;1;1
19397;24/01/2011 00.00.00;25/01/2011 00.00.00;25/01/2011 00.00.00;;27/01/2011 00.00.00;27/01/2011 00.00.00;31/01/2011 00.00.00;1;1;2011;1;1;2011;1;1;2011;1;1
19399;24/01/2011 00.00.00;25/01/2011 00.00.00;25/01/2011 00.00.00;;27/01/2011 00.00.00;27/01/2011 00.00.00;31/01/2011 00.00.00;1;1;2011;1;1;2011;1;1;2011;1;1
19404;24/01/2011 00.00.00;25/01/2011 00.00.00;25/01/2011 00.00.00;;27/01/2011 00.00.00;27/01/2011 00.00.00;31/01/2011 00.00.00;11;11;2011;1;1;2011;1;1;2011;1;1
19407;21/01/2011 00.00.00;25/01/2011 00.00.00;25/01/2011 00.00.00;;27/01/2011 00.00.00;27/01/2011 00.00.00;31/01/2011 00.00.00;4;4;2011;1;1;2011;1;1;2011;1;1
19409;21/01/2011 00.00.00;25/01/2011 00.00.00;25/01/2011 00.00.00;;27/01/2011 00.00.00;27/01/2011 00.00.00;31/01/2011 00.00.00;1;1;2011;1;1;2011;1;1;2011;1;1
19411;24/01/2011 00.00.00;25/01/2011 00.00.00;25/01/2011 00.00.00;;27/01/2011 00.00.00;27/01/2011 00.00.00;31/01/2011 00.00.00;2;2;2011;1;1;2011;1;1;2011;1;1
77079;16/03/2012 00.00.00;23/03/2012 00.00.00;23/03/2012 00.00.00;;28/03/2012 00.00.00;28/03/2012 00.00.00;29/03/2012 00.00.00;7;7;2012;1;3;2012;1;3;2012;1;3
77391;22/03/2012 00.00.00;23/03/2012 00.00.00;26/03/2012 00.00.00;;28/03/2012 00.00.00;28/03/2012 00.00.00;29/03/2012 00.00.00;1;1;2012;1;3;2012;1;3;2012;1;3
77394;23/03/2012 00.00.00;23/03/2012 00.00.00;26/03/2012 00.00.00;;28/03/2012 00.00.00;28/03/2012 00.00.00;29/03/2012 00.00.00;1;1;2012;1;3;2012;1;3;2012;1;3
20833;24/01/2011 00.00.00;26/01/2011 00.00.00;27/01/2011 00.00.00;;01/02/2011 00.00.00;01/02/2011 00.00.00;02/02/2011 00.00.00;17;17;2011;1;1;2011;1;1;2011;1;1
20853;25/01/2011 00.00.00;26/01/2011 00.00.00;27/01/2011 00.00.00;;01/02/2011 00.00.00;01/02/2011 00.00.00;02/02/2011 00.00.00;15;15;2011;1;1;2011;1;1;2011;1;1
21025;25/01/2011 00.00.00;26/01/2011 00.00.00;27/01/2011 00.00.00;;01/02/2011 00.00.00;01/02/2011 00.00.00;07/02/2011 00.00.00;22;22;2011;1;1;2011;1;1;2011;1;1
21028;25/01/2011 00.00.00;26/01/2011 00.00.00;27/01/2011 00.00.00;;01/02/2011 00.00.00;01/02/2011 00.00.00;02/02/2011 00.00.00;3;3;2011;1;1;2011;1;1;2011;1;1
21033;25/01/2011 00.00.00;26/01/2011 00.00.00;27/01/2011 00.00.00;;01/02/2011 00.00.00;01/02/2011 00.00.00;02/02/2011 00.00.00;1;1;2011;1;1;2011;1;1;2011;1;1
21039;21/01/2011 00.00.00;26/01/2011 00.00.00;27/01/2011 00.00.00;;01/02/2011 00.00.00;01/02/2011 00.00.00;02/02/2011 00.00.00;10;10;2011;1;1;2011;1;1;2011;1;1
80484;23/03/2012 00.00.00;27/03/2012 00.00.00;28/03/2012 00.00.00;;29/03/2012 00.00.00;29/03/2012 00.00.00;02/04/2012 00.00.00;11;11;2012;1;3;2012;1;3;2012;1;3
80613;26/03/2012 00.00.00;27/03/2012 00.00.00;28/03/2012 00.00.00;;29/03/2012 00.00.00;29/03/2012 00.00.00;02/04/2012 00.00.00;3;3;2012;1;3;2012;1;3;2012;1;3
80621;21/03/2012 00.00.00;27/03/2012 00.00.00;28/03/2012 00.00.00;;29/03/2012 00.00.00;29/03/2012 00.00.00;02/04/2012 00.00.00;1;1;2012;1;3;2012;1;3;2012;1;3
80625;21/03/2012 00.00.00;27/03/2012 00.00.00;28/03/2012 00.00.00;;29/03/2012 00.00.00;29/03/2012 00.00.00;02/04/2012 00.00.00;3;3;2012;1;3;2012;1;3;2012;1;3
80628;21/03/2012 00.00.00;27/03/2012 00.00.00;28/03/2012 00.00.00;;29/03/2012 00.00.00;29/03/2012 00.00.00;02/04/2012 00.00.00;1;1;2012;1;3;2012;1;3;2012;1;3
82769;27/03/2012 00.00.00;28/03/2012 00.00.00;29/03/2012 00.00.00;;03/04/2012 00.00.00;03/04/2012 00.00.00;03/04/2012 00.00.00;1;1;2012;1;3;2012;1;3;2012;1;3
82774;27/03/2012 00.00.00;28/03/2012 00.00.00;29/03/2012 00.00.00;;03/04/2012 00.00.00;03/04/2012 00.00.00;03/04/2012 00.00.00;3;3;2012;1;3;2012;1;3;2012;1;3
23115;27/01/2011 00.00.00;28/01/2011 00.00.00;29/01/2011 00.00.00;;01/02/2011 00.00.00;01/02/2011 00.00.00;03/02/2011 00.00.00;4;4;2011;1;1;2011;1;1;2011;1;1
23117;27/01/2011 00.00.00;28/01/2011 00.00.00;29/01/2011 00.00.00;;01/02/2011 00.00.00;01/02/2011 00.00.00;03/02/2011 00.00.00;1;1;2011;1;1;2011;1;1;2011;1;1
23120;28/01/2011 00.00.00;28/01/2011 00.00.00;29/01/2011 00.00.00;;01/02/2011 00.00.00;01/02/2011 00.00.00;03/02/2011 00.00.00;1;1;2011;1;1;2011;1;1;2011;1;1
84032;28/03/2012 00.00.00;30/03/2012 00.00.00;30/03/2012 00.00.00;;03/04/2012 00.00.00;03/04/2012 00.00.00;18/04/2012 00.00.00;7;7;2012;1;3;2012;1;3;2012;1;3
84038;29/03/2012 00.00.00;30/03/2012 00.00.00;30/03/2012 00.00.00;;03/04/2012 00.00.00;03/04/2012 00.00.00;05/04/2012 00.00.00;2;2;2012;1;3;2012;1;3;2012;1;3
84043;29/03/2012 00.00.00;30/03/2012 00.00.00;30/03/2012 00.00.00;;03/04/2012 00.00.00;03/04/2012 00.00.00;05/04/2012 00.00.00;1;1;2012;1;3;2012;1;3;2012;1;3
84045;30/03/2012 00.00.00;30/03/2012 00.00.00;30/03/2012 00.00.00;;03/04/2012 00.00.00;03/04/2012 00.00.00;05/04/2012 00.00.00;4;4;2012;1;3;2012;1;3;2012;1;3
84048;29/03/2012 00.00.00;30/03/2012 00.00.00;30/03/2012 00.00.00;;03/04/2012 00.00.00;03/04/2012 00.00.00;05/04/2012 00.00.00;4;3;2012;1;3;2012;1;3;2012;1;3
84052;30/03/2012 00.00.00;30/03/2012 00.00.00;30/03/2012 00.00.00;;03/04/2012 00.00.00;03/04/2012 00.00.00;05/04/2012 00.00.00;13;13;2012;1;3;2012;1;3;2012;1;3
24494;31/01/2011 00.00.00;01/02/2011 00.00.00;01/02/2011 00.00.00;;03/02/2011 00.00.00;03/02/2011 00.00.00;23/02/2011 00.00.00;18;18;2011;1;2;2011;1;2;2011;1;1
25597;28/01/2011 00.00.00;01/02/2011 00.00.00;02/02/2011 00.00.00;;03/02/2011 00.00.00;03/02/2011 00.00.00;07/02/2011 00.00.00;2;2;2011;1;2;2011;1;2;2011;1;1
25603;31/01/2011 00.00.00;01/02/2011 00.00.00;02/02/2011 00.00.00;;03/02/2011 00.00.00;03/02/2011 00.00.00;07/02/2011 00.00.00;6;6;2011;1;2;2011;1;2;2011;1;1
25609;31/01/2011 00.00.00;01/02/2011 00.00.00;02/02/2011 00.00.00;;03/02/2011 00.00.00;03/02/2011 00.00.00;07/02/2011 00.00.00;1;1;2011;1;2;2011;1;2;2011;1;1
25612;28/01/2011 00.00.00;01/02/2011 00.00.00;02/02/2011 00.00.00;;03/02/2011 00.00.00;03/02/2011 00.00.00;07/02/2011 00.00.00;7;7;2011;1;2;2011;1;2;2011;1;1
25618;31/01/2011 00.00.00;01/02/2011 00.00.00;02/02/2011 00.00.00;;03/02/2011 00.00.00;03/02/2011 00.00.00;07/02/2011 00.00.00;2;2;2011;1;2;2011;1;2;2011;1;1
25621;28/01/2011 00.00.00;01/02/2011 00.00.00;02/02/2011 00.00.00;;03/02/2011 00.00.00;03/02/2011 00.00.00;07/02/2011 00.00.00;3;3;2011;1;2;2011;1;2;2011;1;1
25622;31/01/2011 00.00.00;01/02/2011 00.00.00;02/02/2011 00.00.00;;03/02/2011 00.00.00;03/02/2011 00.00.00;07/02/2011 00.00.00;1;1;2011;1;2;2011;1;2;2011;1;1
25627;01/01/2011 00.00.00;01/02/2011 00.00.00;02/02/2011 00.00.00;;03/02/2011 00.00.00;03/02/2011 00.00.00;07/02/2011 00.00.00;1;1;2011;1;2;2011;1;2;2011;1;1
87658;29/03/2012 00.00.00;03/04/2012 00.00.00;04/04/2012 00.00.00;;05/04/2012 00.00.00;05/04/2012 00.00.00;10/04/2012 00.00.00;13;13;2012;2;4;2012;2;4;2012;1;3
87673;02/04/2012 00.00.00;03/04/2012 00.00.00;04/04/2012 00.00.00;;05/04/2012 00.00.00;05/04/2012 00.00.00;10/04/2012 00.00.00;4;3;2012;2;4;2012;2;4;2012;2;4
87676;02/04/2012 00.00.00;03/04/2012 00.00.00;04/04/2012 00.00.00;;05/04/2012 00.00.00;05/04/2012 00.00.00;10/04/2012 00.00.00;1;1;2012;2;4;2012;2;4;2012;2;4
87679;30/03/2012 00.00.00;03/04/2012 00.00.00;04/04/2012 00.00.00;;05/04/2012 00.00.00;05/04/2012 00.00.00;10/04/2012 00.00.00;7;7;2012;2;4;2012;2;4;2012;1;3
87681;29/03/2012 00.00.00;03/04/2012 00.00.00;04/04/2012 00.00.00;;05/04/2012 00.00.00;05/04/2012 00.00.00;10/04/2012 00.00.00;3;3;2012;2;4;2012;2;4;2012;1;3
87685;30/03/2012 00.00.00;03/04/2012 00.00.00;04/04/2012 00.00.00;;05/04/2012 00.00.00;05/04/2012 00.00.00;10/04/2012 00.00.00;3;3;2012;2;4;2012;2;4;2012;1;3
87694;02/04/2012 00.00.00;03/04/2012 00.00.00;04/04/2012 00.00.00;;05/04/2012 00.00.00;05/04/2012 00.00.00;10/04/2012 00.00.00;21;21;2012;2;4;2012;2;4;2012;2;4
87708;30/03/2012 00.00.00;03/04/2012 00.00.00;04/04/2012 00.00.00;;05/04/2012 00.00.00;05/04/2012 00.00.00;10/04/2012 00.00.00;1;1;2012;2;4;2012;2;4;2012;1;3
87717;02/04/2012 00.00.00;03/04/2012 00.00.00;04/04/2012 00.00.00;;05/04/2012 00.00.00;05/04/2012 00.00.00;10/04/2012 00.00.00;7;7;2012;2;4;2012;2;4;2012;2;4
87724;02/04/2012 00.00.00;03/04/2012 00.00.00;04/04/2012 00.00.00;;05/04/2012 00.00.00;05/04/2012 00.00.00;10/04/2012 00.00.00;1;1;2012;2;4;2012;2;4;2012;2;4
87730;30/03/2012 00.00.00;03/04/2012 00.00.00;04/04/2012 00.00.00;;05/04/2012 00.00.00;05/04/2012 00.00.00;10/04/2012 00.00.00;1;1;2012;2;4;2012;2;4;2012;1;3
87745;30/03/2012 00.00.00;03/04/2012 00.00.00;04/04/2012 00.00.00;;05/04/2012 00.00.00;05/04/2012 00.00.00;10/04/2012 00.00.00;1;1;2012;2;4;2012;2;4;2012;1;3
87747;02/04/2012 00.00.00;03/04/2012 00.00.00;04/04/2012 00.00.00;;05/04/2012 00.00.00;05/04/2012 00.00.00;10/04/2012 00.00.00;3;3;2012;2;4;2012;2;4;2012;2;4
87752;02/04/2012 00.00.00;03/04/2012 00.00.00;04/04/2012 00.00.00;;05/04/2012 00.00.00;05/04/2012 00.00.00;10/04/2012 00.00.00;4;4;2012;2;4;2012;2;4;2012;2;4
87776;02/04/2012 00.00.00;03/04/2012 00.00.00;04/04/2012 00.00.00;;05/04/2012 00.00.00;05/04/2012 00.00.00;10/04/2012 00.00.00;2;2;2012;2;4;2012;2;4;2012;2;4
26466;31/01/2011 00.00.00;02/02/2011 00.00.00;02/02/2011 00.00.00;;08/02/2011 00.00.00;08/02/2011 00.00.00;10/02/2011 00.00.00;2;2;2011;1;2;2011;1;2;2011;1;1
26469;01/02/2011 00.00.00;02/02/2011 00.00.00;02/02/2011 00.00.00;;08/02/2011 00.00.00;08/02/2011 00.00.00;10/02/2011 00.00.00;1;1;2011;1;2;2011;1;2;2011;1;2
26473;31/01/2011 00.00.00;02/02/2011 00.00.00;02/02/2011 00.00.00;;08/02/2011 00.00.00;08/02/2011 00.00.00;10/02/2011 00.00.00;1;1;2011;1;2;2011;1;2;2011;1;1
87785;30/03/2012 00.00.00;03/04/2012 00.00.00;04/04/2012 00.00.00;;05/04/2012 00.00.00;05/04/2012 00.00.00;10/04/2012 00.00.00;4;4;2012;2;4;2012;2;4;2012;1;3
87790;30/03/2012 00.00.00;03/04/2012 00.00.00;04/04/2012 00.00.00;;05/04/2012 00.00.00;05/04/2012 00.00.00;10/04/2012 00.00.00;3;3;2012;2;4;2012;2;4;2012;1;3
87794;30/03/2012 00.00.00;03/04/2012 00.00.00;04/04/2012 00.00.00;;05/04/2012 00.00.00;05/04/2012 00.00.00;10/04/2012 00.00.00;2;2;2012;2;4;2012;2;4;2012;1;3
89157;05/04/2012 00.00.00;05/04/2012 00.00.00;05/04/2012 00.00.00;;10/04/2012 00.00.00;10/04/2012 00.00.00;12/04/2012 00.00.00;271;271;2012;2;4;2012;2;4;2012;2;4
89281;03/04/2012 00.00.00;04/04/2012 00.00.00;05/04/2012 00.00.00;;10/04/2012 00.00.00;10/04/2012 00.00.00;10/04/2012 00.00.00;3;3;2012;2;4;2012;2;4;2012;2;4
89411;03/04/2012 00.00.00;04/04/2012 00.00.00;05/04/2012 00.00.00;;10/04/2012 00.00.00;10/04/2012 00.00.00;10/04/2012 00.00.00;6;6;2012;2;4;2012;2;4;2012;2;4
89415;03/04/2012 00.00.00;04/04/2012 00.00.00;05/04/2012 00.00.00;;10/04/2012 00.00.00;10/04/2012 00.00.00;10/04/2012 00.00.00;5;5;2012;2;4;2012;2;4;2012;2;4
89420;03/04/2012 00.00.00;04/04/2012 00.00.00;05/04/2012 00.00.00;;10/04/2012 00.00.00;10/04/2012 00.00.00;10/04/2012 00.00.00;1;1;2012;2;4;2012;2;4;2012;2;4
89424;03/04/2012 00.00.00;04/04/2012 00.00.00;05/04/2012 00.00.00;;10/04/2012 00.00.00;10/04/2012 00.00.00;10/04/2012 00.00.00;9;9;2012;2;4;2012;2;4;2012;2;4
89428;02/04/2012 00.00.00;04/04/2012 00.00.00;05/04/2012 00.00.00;;10/04/2012 00.00.00;10/04/2012 00.00.00;10/04/2012 00.00.00;1;1;2012;2;4;2012;2;4;2012;2;4
89438;03/04/2012 00.00.00;04/04/2012 00.00.00;05/04/2012 00.00.00;;10/04/2012 00.00.00;10/04/2012 00.00.00;10/04/2012 00.00.00;1;1;2012;2;4;2012;2;4;2012;2;4
28595;04/02/2011 00.00.00;04/02/2011 00.00.00;04/02/2011 00.00.00;;08/02/2011 00.00.00;08/02/2011 00.00.00;10/02/2011 00.00.00;8;8;2011;1;2;2011;1;2;2011;1;2
